content_id,title,url,subscribers,reviews,lectures,level,duration,main_topics
889438,ChatBots: Messenger ChatBot with API.AI and Node.JS,https://www.udemy.com/chatbots/,2577,529,64,All Levels,4.5,Web Development
197836,Projects in HTML5,https://www.udemy.com/projects-in-html5/,8777,206,75,Intermediate Level,15.5,Web Development
505208,Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015,https://www.udemy.com/html-css-more/,23764,490,58,Beginner Level,5.5,Web Development
1086834,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,https://www.udemy.com/how-to-make-a-wordpress-website-2017-divi-theme-tutorial/,3541,202,37,Beginner Level,4.0,Web Development
1094964,Build Your Own Backend REST API using Django REST Framework,https://www.udemy.com/django-python/,2669,112,72,Intermediate Level,5.5,Web Development
965870,Angular and Firebase - Build a Web App with Typescript,https://www.udemy.com/angular-firebase-application/,1966,359,65,All Levels,5.0,Web Development
965528,Web Development Masterclass - Complete Certificate Course,https://www.udemy.com/web-development-masterclass-complete-certificate-course/,4090,178,348,All Levels,19.5,Web Development
1078208,Spring Boot Tutorial For Beginners,https://www.udemy.com/spring-boot-tutorial-for-beginners/,2578,210,39,Beginner Level,5.5,Web Development
642410,The Complete Bootstrap Masterclass Course - Build 4 Projects,https://www.udemy.com/bootstrapcourse/,24978,540,67,All Levels,7.0,Web Development
785388,Scaling Docker on AWS,https://www.udemy.com/scaling-docker-on-aws/,3133,351,63,All Levels,6.0,Web Development
1146014,Learn JavaScript for beginners,https://www.udemy.com/learn-javascript-course/,15276,167,19,Beginner Level,1.5,Web Development
8325,HTML Tutorial: HTML & CSS for Beginners,https://www.udemy.com/learn-html5/,12458,253,82,All Levels,4.0,Web Development
987064,Learn by Doing: Vue JS 2.0 the Right Way,https://www.udemy.com/learn-by-doing-vue-js-2-the-right-way/,1087,220,32,Intermediate Level,3.5,Web Development
94428,Learn Complete Web Development From Scratch,https://www.udemy.com/learn-complete-web-development-from-scratch/,14074,106,46,All Levels,12.0,Web Development
159070,Introduction to Web Development: HTML,https://www.udemy.com/webdevelopment101_html/,26800,333,55,Beginner Level,3.0,Web Development
920306,Web Site for Beginners - Learn Web Building like knitting,https://www.udemy.com/web-design-for-grandmothers-with-html/,9425,147,14,Beginner Level,1.5,Web Development
1089744,How To Make A Wordpress Website 2017 - Divi Theme Tutorial,https://www.udemy.com/how-to-make-a-wordpress-website-2017-divi-theme-tutorial-for-beginners/,2780,94,29,Beginner Level,3.0,Web Development
16646,Web Programming with Python,https://www.udemy.com/web-programming-with-python/,35267,217,53,All Levels,4.0,Web Development
678142,PHP Login and Registration System - Email Confirm Activation,https://www.udemy.com/php-mysql-login-and-registration-system-with-email-confirm-activation/,2607,317,49,All Levels,5.0,Web Development
948440,PSD to Responsive HTML5: Beginner to Advanced,https://www.udemy.com/psd-to-html5-beginner-to-advanced/,1502,218,49,All Levels,6.0,Web Development
924704,Ultimate Web Developer Course Build 10 Websites from Scratch,https://www.udemy.com/ultimate-web-developer-course-build-10-websites-from-scratch/,9359,110,402,Beginner Level,32.5,Web Development
1027342,Rapid Website Design with Bootstrap,https://www.udemy.com/responsive-website-design/,14842,131,17,Beginner Level,1.0,Web Development
1009452,Build Enterprise Applications with Angular 2 (and Angular 4),https://www.udemy.com/angular2-advanced/,6082,848,135,Intermediate Level,9.5,Web Development
1247828,Angular 4 (2+) Crash Course for Beginners,https://www.udemy.com/angular-crash-course-for-beginners/,12366,506,120,Beginner Level,9.0,Web Development
886300,Accelerated JavaScript Training,https://www.udemy.com/javascript-bootcamp-2016/,4720,1017,126,All Levels,7.5,Web Development
1009254,"Beginner API development in Node, Express, ES6, & MongoDB",https://www.udemy.com/api-development/,7057,655,65,Beginner Level,18.5,Web Development
1078522,React JS and Redux - Mastering Web Apps,https://www.udemy.com/react-js-and-redux-mastering-web-apps/,16829,820,77,All Levels,5.0,Web Development
1002030,Web Development w/ Google’s Go (golang) Programming Language,https://www.udemy.com/go-programming-language/,4872,662,171,Intermediate Level,19.0,Web Development
818990,Git a Web Developer Job: Mastering the Modern Workflow,https://www.udemy.com/git-a-web-developer-job-mastering-the-modern-workflow/,5809,1445,61,Beginner Level,15.0,Web Development
520116,The Complete WordPress Website Business Course,https://www.udemy.com/the-complete-wordpress-website-business-course/,13439,1981,89,All Levels,20.5,Web Development
1252318,The Complete HTML and CSS Course For Beginners,https://www.udemy.com/the-complete-html-and-css-course-for-beginners/,733,104,50,All Levels,3.0,Web Development
427530,Learn  Bootstrap Development By Building 10 Projects,https://www.udemy.com/learn-bootstrap-development-by-building-10-projects/,14813,1358,74,All Levels,13.5,Web Development
670034,Advanced Javascript,https://www.udemy.com/top-javascript-interview-questions-and-answers/,6601,1304,26,Intermediate Level,3.5,Web Development
1052118,Dissecting Ruby on Rails 5 - Become a Professional Developer,https://www.udemy.com/professional-rails-5-development-course/,2804,418,212,All Levels,37.5,Web Development
575880,The Complete Wordpress Course - Build Your Own Website Today,https://www.udemy.com/wordpresscourse/,9421,73,36,All Levels,3.5,Web Development
669270,JQuery Essentials core training for Dynamic Interactive web,https://www.udemy.com/jquery-essentials-core-training-for-dynamic-interactive-web/,9668,38,52,All Levels,4.0,Web Development
1103954,Node.js: The Essentials + API Frameworks Express KOA Sails,https://www.udemy.com/nodejs-up-and-running/,2760,52,34,Beginner Level,1.0,Web Development
1017568,The Complete PHP Bootcamp Course With Video Sharing Project,https://www.udemy.com/php-bootcamp/,9831,56,74,Beginner Level,14.5,Web Development
1111844,Build a Single Page Application with jQuery & AJAX,https://www.udemy.com/jquery-ajax/,486,59,27,Intermediate Level,2.0,Web Development
736940,Practical CSS Website Development: Crash Course ,https://www.udemy.com/css-website-development-crash-course/,11170,35,19,All Levels,2.5,Web Development
647442,Successful website creation - everything you need to know,https://www.udemy.com/total-guide-to-creating-websites-and-an-online-web-business/,9384,21,16,All Levels,1.5,Web Development
1073793,Start Writing JavaScript Today - Beginner JavaScript Course,https://www.udemy.com/start-writing-javascript-today/,9067,41,27,Beginner Level,3.0,Web Development
176432,HTML5 Essentials for Beginners,https://www.udemy.com/html5-essentials-for-beginners/,10247,200,15,Intermediate Level,1.5,Web Development
158934,Code a personal splash page in 1 hour,https://www.udemy.com/intro-to-html-and-css/,10610,83,10,Beginner Level,1.0,Web Development
73080,Step-by-step HTML and CSS for Absolute Beginners,https://www.udemy.com/step-by-step-html-and-css-for-absolute-beginners/,6162,324,43,Beginner Level,4.0,Web Development
1256136,Angular 4 Development Decoded,https://www.udemy.com/marutiangular4/,1802,13,8,Intermediate Level,1.0,Web Development
1124970,Javascript ES6! A Complete Reference Guide to Javascript ES6,https://www.udemy.com/javascript-es6-a-complete-reference-guide-to-javascript-es6/,4783,41,48,Intermediate Level,7.0,Web Development
771198,Reactive JS:  Are you ready for the next big paradigm shift?,https://www.udemy.com/reactive-js-getting-ready-for-the-next-big-paradigm-shift/,2097,401,28,Intermediate Level,5.5,Web Development
391546,Learn Python and Django: Payment Processing,https://www.udemy.com/learn-django-code-accept-payments-with-stripe/,17714,198,23,All Levels,3.5,Web Development
629088,Code your first Website using HTML & CSS: Project Learning,https://www.udemy.com/code-your-first-website-using-html-css-project-learning/,9554,368,16,Beginner Level,1.5,Web Development
1006894,"React.js: Building Production Ready Apps, Start to Finish",https://www.udemy.com/reactjs-building-production-ready-apps-start-to-finish/,1129,137,77,All Levels,17.5,Web Development
579338,Learn Object Oriented Programming PHP fundamentals bootcamp,https://www.udemy.com/learn-object-oriented-programming-php-fundamentals-bootcamp/,22213,142,16,All Levels,1.0,Web Development
945320,Javascript Intermediate level 2 - Mastering Functions,https://www.udemy.com/javascript-intermediate-mastering-functions/,2412,116,28,All Levels,2.5,Web Development
64605,1 Hour CSS,https://www.udemy.com/1-hour-css/,18324,333,16,Beginner Level,1.0,Web Development
897146,"Become a Full Stack Developer with Spring, AWS and Stripe",https://www.udemy.com/become-a-full-stack-developer-with-spring-aws-and-stripe/,1696,193,60,Intermediate Level,10.0,Web Development
989452,Complete JQuery And JQuery UI Course For Beginner,https://www.udemy.com/complete-jquery-and-jquery-ui-course-for-beginner/,7169,277,20,Intermediate Level,1.0,Web Development
917724,Learn JavaScript for Web Development,https://www.udemy.com/javascript-learn-javascript-essentials-and-build-project/,12893,220,95,Intermediate Level,8.5,Web Development
970874,"Complete AJAX Using Bootstrap, PHP From Basic To Advanced.",https://www.udemy.com/complete-ajax-using-bootstrap-php-from-basic-to-advanced/,4708,111,18,All Levels,2.5,Web Development
911474,Complete Wordpress Theme Development Course,https://www.udemy.com/complete-wordpress-theme-development-course/,1050,223,64,All Levels,6.5,Web Development
425910,How to Optimise Your WordPress Website's Speed & Security to Improve SEO & User Experience,https://www.udemy.com/how-to-make-your-wordpress-site-blazing-fast/,7852,46,31,All Levels,3.5,Web Development
842058,Build A Web App With Spring Framework and Angular 2,https://www.udemy.com/build-a-web-app-with-spring-boot-and-angular-2/,1683,340,48,All Levels,8.0,Web Development
1250824,Projects in Laravel: Learn Laravel Building 10 Projects,https://www.udemy.com/projects-in-laravel-learn-laravel-building-10-projects/,119,6,70,Intermediate Level,10.5,Web Development
937134,Javascript Intermediate level 3 - JSON,https://www.udemy.com/javascript-intermediate-json-course/,1735,76,25,All Levels,2.5,Web Development
796010,Develop Your First App in an Hour,https://www.udemy.com/develop-your-first-app-in-an-hour/,3699,201,11,Beginner Level,1.0,Web Development
752658,PHP: Ultimate guide to PHP for everyone,https://www.udemy.com/basic-php/,10103,75,20,Beginner Level,1.5,Web Development
560990,JavaScript DOM Dynamic Web interactive content Boot Camp,https://www.udemy.com/javascript-dom-dynamic-web-interactive-content-boot-camp/,7380,43,59,All Levels,2.5,Web Development
1260288,"Master JavaScript Programming, 3 Projects Included !!",https://www.udemy.com/master-javascript-programming-extended-course/,3903,53,107,All Levels,10.5,Web Development
918870,HTML CSS Learn to create a website from scratch,https://www.udemy.com/html-css-learn-to-create-a-website-from-scratch/,4892,49,32,Beginner Level,2.0,Web Development
1027016,Complete Codeigniter: From Beginner to Advanced,https://www.udemy.com/complete-codeigniter-course-from-basic-to-advanced/,2786,31,20,All Levels,3.0,Web Development
283014,HTML 5: How I made websites in HTML5,https://www.udemy.com/html5-certification/,15064,237,15,All Levels,1.5,Web Development
787236,"Build Responsive Website Using HTML5, CSS3, JS And Bootstrap",https://www.udemy.com/build-responsive-website-using-html5-css3-js-and-bootstrap/,22623,783,73,All Levels,8.0,Web Development
1134390,Complete React JS web developer with ES6 - Build 10 projects,https://www.udemy.com/complete-react-js-course/,952,121,75,Beginner Level,12.0,Web Development
883000,Complete WordPress Theme Developer Course With Bootstrap,https://www.udemy.com/the-complete-wordpress-theme-developer-course/,3415,312,160,All Levels,25.0,Web Development
938560,The Complete Ethical Hacking Course 2.0: Python & Kali Linux,https://www.udemy.com/penetration-testing-ethical-hacking-course-python-kali-linux/,7827,268,66,All Levels,11.0,Web Development
991290,Dynamic JavaScript Master Class AJAX JSON Simple APIs,https://www.udemy.com/ajax-course/,9773,117,65,Intermediate Level,4.5,Web Development
1165096,Vue JS - Mastering Web Apps,https://www.udemy.com/vue-web-apps/,13457,215,69,All Levels,4.5,Web Development
1045942,Angular NgRx Store Masterclass - Covers Angular 4,https://www.udemy.com/angular-ngrx-course/,1399,212,89,Intermediate Level,8.5,Web Development
860812,JavaScript the Basics - JavaScript for Beginners,https://www.udemy.com/javascript-the-basics-for-beginners/,4028,674,93,Beginner Level,9.0,Web Development
1070976,"Complete E-Commerce Course - Java,Spring,Hibernate and MySQL",https://www.udemy.com/complete-e-commerce-course-javaspringhibernate-and-mysql/,1371,165,83,All Levels,20.0,Web Development
939962,"Learn SVG Animation - With HTML, CSS & Javascript",https://www.udemy.com/learn-svg-animation/,12953,680,22,All Levels,1.5,Web Development
874960,"Build a Responsive Website with HTML5, CSS3 and Bootstrap 4",https://www.udemy.com/build-a-responsive-website-with-html5-css3-and-bootstrap-4/,5125,395,53,All Levels,7.0,Web Development
28295,Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,https://www.udemy.com/build-beautiful-html5-website/,43285,525,24,All Levels,4.0,Web Development
24334,CSS Development (with CSS3!),https://www.udemy.com/css-development-with-css3/,25864,188,32,All Levels,5.0,Web Development
997814,Angular 2 & TypeScript Beginner Web Development,https://www.udemy.com/angular2/,5211,414,133,Beginner Level,19.5,Web Development
641868,The Docker for DevOps course: From development to production,https://www.udemy.com/the-docker-for-devops-course-from-development-to-production/,8234,1111,110,All Levels,7.5,Web Development
1042110,"Beginner Full Stack Web Development: HTML, CSS, React & Node",https://www.udemy.com/ultimate-web/,2687,331,138,Beginner Level,25.5,Web Development
883002,Learn Angular 2 Development By Building 12 Apps,https://www.udemy.com/learn-angular-2-development-by-building-10-apps/,5143,941,80,Intermediate Level,12.0,Web Development
1128050,"Server API Development in Swift, Kitura, & Bluemix",https://www.udemy.com/swift-kitura/,1827,129,66,Beginner Level,20.5,Web Development
1218130,React VR - Creating Virtual Reality Apps,https://www.udemy.com/react-vr/,5026,72,43,All Levels,3.0,Web Development
1123098,RxJs & Reactive Programming Angular Masterclass - Angular 4,https://www.udemy.com/rxjs-reactive-angular-course/,1301,179,80,All Levels,7.5,Web Development
47963,"Coding for Entrepreneurs: Learn Python, Django, and More.",https://www.udemy.com/coding-for-entrepreneurs/,23412,799,251,All Levels,45.0,Web Development
671552,React and Flux Web Development for Beginners,https://www.udemy.com/react-flux/,8691,836,63,Beginner Level,11.0,Web Development
1002676,The Full Stack Web Development,https://www.udemy.com/the-full-stack-web-development/,3119,453,207,Beginner Level,33.0,Web Development
481002,Learn Nodejs by building 12 projects,https://www.udemy.com/learn-nodejs-by-building-10-projects/,10150,997,90,All Levels,16.0,Web Development
628222,How to Make an Online Portfolio Website from Scratch ,https://www.udemy.com/how-to-make-a-portfolio-website-photographers-designers/,14026,232,25,All Levels,1.0,Web Development
1122224,How To Make A Web Page With No Code,https://www.udemy.com/how-to-make-a-web-page-with-no-code/,2214,20,23,Beginner Level,2.0,Web Development
357726,Spring Framework 4 And Dependency Injection For Beginners,https://www.udemy.com/spring-framework-video-tutorial/,21147,1220,16,Beginner Level,1.5,Web Development
162274,Joomla 3 - The Basics,https://www.udemy.com/joomla-3-the-basics/,19909,411,17,Beginner Level,3.0,Web Development
555122,jQuery in Action: Build 8 jQuery Projects,https://www.udemy.com/jquery-web-development-made-easy/,1385,89,97,All Levels,11.0,Web Development
708674,Master WordPress Plugins: Shortcodes Ultimate - The Basics,https://www.udemy.com/master-popular-wordpress-plugin-shortcodes-ultimate/,10780,110,19,All Levels,1.0,Web Development
1127048,ASP.NET C# - Enterprise Web Systems From Novice to Expert,https://www.udemy.com/aspnet-c-enterprise-web-systems-from-novice-to-expert/,604,8,43,All Levels,3.5,Web Development
651032,Wordpress - Create an Outstanding Website in 2 hours,https://www.udemy.com/wordpress-business-website/,1772,13,48,Beginner Level,2.5,Web Development
98066,Complete Website & CMS in PHP & MySQL From Scratch!,https://www.udemy.com/cms-admin-panel-in-php-mysql/,3357,82,48,All Levels,12.5,Web Development
910838,The Complete Web Development Tutorial Using React and Redux,https://www.udemy.com/the-complete-web-development-tutorial-using-react-and-redux/,796,43,29,Intermediate Level,4.0,Web Development
125162,Create and Deploy a Web App in 3 Hours,https://www.udemy.com/create-and-deploy-a-web-app-in-3-hours/,4123,23,34,Beginner Level,3.5,Web Development
50587,HTML & CSS From Scratch in 30 Days,https://www.udemy.com/html5-css3-responsive/,2697,64,82,Beginner Level,11.5,Web Development
1004788,Getting Started with Craft CMS,https://www.udemy.com/craft-cms/,997,31,20,All Levels,2.0,Web Development
959200,JavaScript For Absolute Beginners - Level One,https://www.udemy.com/javascript-for-absolute-beginners-level-one/,713,80,8,All Levels,1.5,Web Development
810550,Effective Personal Website Building and Hosting,https://www.udemy.com/effective-personal-website-building-and-hosting/,4259,0,11,All Levels,1.0,Web Development
473160,Web Design for Web Developers: Build Beautiful Websites!,https://www.udemy.com/web-design-secrets/,98867,6512,20,All Levels,3.0,Web Development
904076,"Learn Rails: Quickly Code, Style and Launch 4 Web Apps",https://www.udemy.com/learn-rails/,1849,21,83,All Levels,3.0,Web Development
842728,Getting Started with NodeJS for Beginners,https://www.udemy.com/getting-started-with-nodejs-for-beginners/,1645,75,12,All Levels,1.0,Web Development
314462,Quickstart AngularJS,https://www.udemy.com/quickstart-angularjs/,64128,4047,17,Beginner Level,1.5,Web Development
783748,Byte-Sized-Chunks: Cascading Style Sheets (CSS) with HTML,https://www.udemy.com/css-with-html/,2160,16,28,All Levels,4.0,Web Development
161986,Learn Building Your Own Website Without Coding,https://www.udemy.com/learn-building-your-own-website-without-coding/,7660,7,19,All Levels,2.0,Web Development
823236,Practical Guide to Web Development,https://www.udemy.com/designers-guide-to-web-development/,2025,16,38,Beginner Level,2.0,Web Development
936504,The Complete HTML5 and CSS3 Course,https://www.udemy.com/the-complete-html5-and-css3-course/,1548,30,126,All Levels,15.0,Web Development
380092,HTML & CSS for beginners: Build 3 projects from scratch,https://www.udemy.com/learn-html-css-by-building-3-real-projects/,2472,139,31,Beginner Level,4.0,Web Development
884946,Code a 'Coming Soon' Landing Page in Bootstrap 4,https://www.udemy.com/code-a-coming-soon-landing-page-in-bootstrap-4/,13535,473,18,All Levels,1.5,Web Development
98140,Introduction to Bootstrap 3,https://www.udemy.com/introduction-to-bootstrap-3/,5795,79,29,Beginner Level,2.5,Web Development
637974,Master ExpressJS to Build Web Apps with NodeJS&JavaScript,https://www.udemy.com/expressjs/,2643,56,24,All Levels,3.5,Web Development
219838,Learn XML Crash Course: Discover Essential XML Fundamentals ,https://www.udemy.com/learn-xml-crash-course/,3704,111,18,Intermediate Level,2.0,Web Development
749560,HTML5 CSS3 JQUERY Single Page Website Project from Scratch,https://www.udemy.com/html5-css3-jquery-single-page-website-project-from-scratch/,1678,34,32,All Levels,2.5,Web Development
751100,Scrape Websites using PhantomJS and CasperJS,https://www.udemy.com/scrape-websites-phantomjs-casperjs/,960,110,32,Intermediate Level,2.0,Web Development
446736,Amazon s3 Mastery - THE How-To' Guides For Amazon S3,https://www.udemy.com/amazon-s3-mastery/,1811,118,36,All Levels,3.5,Web Development
200854,HTML and CSS Crash Course for Beginners,https://www.udemy.com/html-and-css-crash-course-for-beginners/,4123,46,31,Beginner Level,4.5,Web Development
470288,EMMET Faster HTML & CSS workflow - Best Tool For Developers ,https://www.udemy.com/emmet-start-coding-html-and-css-fast-and-easy/,26697,1097,20,All Levels,1.0,Web Development
178640,Introduction to Web Development,https://www.udemy.com/introduction-to-web-development2/,5921,35,42,Beginner Level,4.5,Web Development
412952,AngularJS For ASP.NET MVC Developers,https://www.udemy.com/angularjs-for-aspnet-mvc-developers/,3011,57,10,Intermediate Level,1.0,Web Development
1033944,Serverless Workflow Management with AWS Step Functions,https://www.udemy.com/aws-step-functions/,8768,173,8,Intermediate Level,1.0,Web Development
1198654,How to set up a Web Server From Scratch to One Fully Managed,https://www.udemy.com/how-to-setup-a-web-server/,1673,31,24,All Levels,3.0,Web Development
1171966,The Complete PHP MySQL Professional Course with 5 Projects,https://www.udemy.com/the-complete-php-mysql-professional-course/,16158,159,125,All Levels,19.5,Web Development
833398,Angular Masterclass,https://www.udemy.com/angular-2-fundamentals-with-typescript-for-pro-developers-systemjs/,4057,359,99,All Levels,6.5,Web Development
140238,Become a Professional Web Developer | Version 3.0,https://www.udemy.com/web-development-tutorials/,6851,276,454,All Levels,60.0,Web Development
875194,Build Incredible Chatbots,https://www.udemy.com/build-incredible-chatbots/,2234,253,115,All Levels,11.5,Web Development
991630,Try Django 1.10 | Create a URL Shortening Service,https://www.udemy.com/try-django-1-10/,9607,78,40,All Levels,5.5,Web Development
303514,Projects in CSS,https://www.udemy.com/projects-in-css/,4689,216,54,All Levels,10.0,Web Development
134144,Ruby on Rails: Training and Skills to Build Web Applications,https://www.udemy.com/the-startups-guide-to-web-development-with-ruby-on-rails/,9375,219,43,All Levels,7.0,Web Development
1115222,Learn and Understand React,https://www.udemy.com/learn-and-understand-react-and-redux-i/,4848,105,123,All Levels,16.5,Web Development
94430,Learn Javascript & JQuery From Scratch,https://www.udemy.com/learn-javascript-jquery-from-scratch/,84897,2685,10,All Levels,2.0,Web Development
788514,Learn to use JSON,https://www.udemy.com/learn-to-use-json/,12838,96,22,Beginner Level,1.5,Web Development
629142,The Ultimate Web Developer How To Guide,https://www.udemy.com/learn-web-development-complete-step-by-step-guide-to-success/,24861,423,281,All Levels,22.5,Web Development
992114,"Build A Complete CRUD Application With PHP, MYSQL & JQUERY",https://www.udemy.com/build-a-complete-crud-application-with-php-mysql-jquery/,9762,94,112,All Levels,13.5,Web Development
379722,jQuery Crash Course: Learn the Essentials of jQuery Fast,https://www.udemy.com/learn-jquery-crash-course/,11262,142,18,All Levels,2.0,Web Development
1189288,Drupal Tutorial : Drupal 8 Beginner to Expert in 8 PROJECTS,https://www.udemy.com/drupal-tutorial/,1270,16,73,Beginner Level,7.0,Web Development
652438,The Complete PHP CodeIgniter Course: Beginner To Advanced,https://www.udemy.com/codeignitercourse/,17895,212,30,All Levels,4.0,Web Development
1052304,JavaScript For Beginners : Learn JavaScript From Scratch,https://www.udemy.com/javascript-course-for-beginners/,11285,102,77,All Levels,5.5,Web Development
1223012,"Mastering 'Native CSS Shapes To Build Modern Web Pages""",https://www.udemy.com/mastering-native-css-shapes/,1040,5,30,All Levels,3.5,Web Development
882488,WordPress Development For Beginners,https://www.udemy.com/wordpress-basic/,23572,210,20,All Levels,2.0,Web Development
1033686,WordPress local server setup and site migration online,https://www.udemy.com/wordpress-local-install-and-two-methods-to-migrate-online/,3801,43,12,All Levels,1.0,Web Development
723522,PHP Fundamentals - Start Earning The Top Dollars You Deserve,https://www.udemy.com/php-fundamentals/,12068,81,12,All Levels,1.5,Web Development
1181900,Interactive Dynamic JavaScript for beginners DOM,https://www.udemy.com/javascript-dom/,5559,35,21,Beginner Level,2.0,Web Development
945336,Javascript Intermediate level 1 - Mastering the DOM,https://www.udemy.com/javascript-intermediate-mastering-the-dom/,1838,169,31,All Levels,3.0,Web Development
1079370,Sublime Text for Rapid Web Development,https://www.udemy.com/sublime-text-for-rapid-web-development/,2104,69,14,All Levels,1.0,Web Development
23742,Servlets and JSPs Tutorial: Learn Web Applications With Java,https://www.udemy.com/javawebtut/,15187,970,64,All Levels,10.0,Web Development
266252,Projects in PHP and MySQL,https://www.udemy.com/the-complete-web-development-course-learn-by-building-apps/,10606,570,88,All Levels,23.0,Web Development
473548,PHP OOP: Object Oriented Programming for beginners + Project,https://www.udemy.com/oop-php-object-oriented-programing-with-project-1-course/,6497,901,221,All Levels,18.0,Web Development
920544,React Redux React-Router: From Beginner to Paid Professional,https://www.udemy.com/react-redux-react-router/,11536,876,60,All Levels,6.5,Web Development
993754,Django Core | A Reference Guide to Core Django Concepts,https://www.udemy.com/django-core/,16282,303,159,Intermediate Level,18.5,Web Development
1155262,"Angular 2 Complete E-Commerce App Course - Java,Spring,MySQL",https://www.udemy.com/build-angular-2-complete-e-comerce-app-java-spring-mysql/,949,129,89,All Levels,20.5,Web Development
997964,"Build An Online Bank With Java, Angular 2, Spring and More",https://www.udemy.com/build-an-online-bank-with-java-angular-2-spring-and-more/,1995,286,45,Beginner Level,6.5,Web Development
812588,The Complete jQuery Course: From Beginner To Advanced!,https://www.udemy.com/jquery-tutorial/,6636,302,50,All Levels,6.0,Web Development
531954,Projects in AngularJS - Learn by building 10 Projects,https://www.udemy.com/learn-angularjs-development/,7146,629,77,All Levels,14.5,Web Development
1022582,The Ultimate Vue JS 2 Developers Course,https://www.udemy.com/vuejs-2-essentials/,1703,292,178,All Levels,13.0,Web Development
1049092,React JS - Build real world JS apps & deploy on cloud,https://www.udemy.com/reactjs-for-beginners-build-real-world-react-apps-deploy-on-cloud/,12815,262,53,All Levels,8.5,Web Development
1277924,Angular 4 Front To Back,https://www.udemy.com/angular-4-front-to-back/,44,0,68,All Levels,8.5,Web Development
964732,"Modern Web Development with SASS, Gulp, NPM & Web Workflows",https://www.udemy.com/modern-web-development-with-sass-gulp-npm-web-workflows/,502,62,59,Beginner Level,5.0,Web Development
947120,"HTML5, CSS3 And JavaScript Fundamentals 2016",https://www.udemy.com/html5-css3-and-javascript-fundamentals-2016/,627,125,7,All Levels,1.0,Web Development
712960,"Angular 4 - Concepts, Code and Collective Wisdom",https://www.udemy.com/angular-2-concepts-code-and-collective-wisdom/,851,164,75,Intermediate Level,4.5,Web Development
267560,Learn E-Commerce Website in PHP & MySQL From Scratch!,https://www.udemy.com/ecommerce-website-in-php-mysqli/,29990,1342,87,All Levels,17.5,Web Development
763774,JavaScript Game Development: Create Your Own Breakout Game,https://www.udemy.com/javascript-game-development-create-your-own-breakout-game/,10179,314,21,All Levels,1.5,Web Development
929016,HTML and HTML5 For Beginners 2016,https://www.udemy.com/html-and-html5-for-beginners-2016/,563,178,32,All Levels,3.0,Web Development
281690,A Very Complete Introduction To Laravel,https://www.udemy.com/laravel-4-beginners/,2320,114,43,All Levels,6.0,Web Development
399228,"Learn to code, Become a Web Developer and Master JavaScript!",https://www.udemy.com/master-javascript-today/,2353,47,91,All Levels,10.0,Web Development
1023062,Serverless Architecture on Amazon Web Services,https://www.udemy.com/serverless-architecture-on-aws/,13210,978,8,Intermediate Level,0.55,Web Development
933260,jQuery Essentials: Learn the Fundamental of jQuery,https://www.udemy.com/jquery-essentials/,1004,43,40,All Levels,3.5,Web Development
494078,Expert Guide : Mastering Functions in JavaScript !,https://www.udemy.com/functions-in-javascript/,3015,30,19,All Levels,2.5,Web Development
1158572,Learn Angular 4 from Scratch,https://www.udemy.com/learn-angular-from-scratch/,8693,522,11,Beginner Level,1.5,Web Development
629082,Discover HTML Essential guide to HTML how to create webpages,https://www.udemy.com/intro-to-html-beginners-guide-to-html-how-to-create-webpages/,8711,44,22,Beginner Level,1.5,Web Development
1093734,HTML5 and CSS3 for beginners: Create a Website from Scratch,https://www.udemy.com/html5-and-css3-for-beginners-create-a-website-from-scratch/,9945,101,43,Beginner Level,2.0,Web Development
99986,Introduction to Web Development,https://www.udemy.com/introduction-to-web-development/,18143,159,15,Beginner Level,2.0,Web Development
566248,jQuery Fundamentals Powerful Bootcamp for beginners,https://www.udemy.com/jquery-fundamentals-bootcamp-learn-how-to-use-jquery/,13882,63,47,All Levels,3.0,Web Development
556248,The Complete HTML & CSS Course - From Novice To Professional,https://www.udemy.com/htmlwebsite/,57422,874,84,All Levels,7.5,Web Development
582392,JavaScript Basics Web Development Building Blocks,https://www.udemy.com/javascript-basics-web-development-building-blocks/,10179,68,17,Beginner Level,1.5,Web Development
582636,Bootstrap unleash the power faster & easier web development,https://www.udemy.com/bootstrap-3-responsive-design-tutorial-fundamentals/,18101,88,68,All Levels,5.5,Web Development
661802,JavaScript Design Patterns: 20 Patterns for Expert Code,https://www.udemy.com/javascript-design-patterns-20-patterns-for-expert-code/,2789,243,26,Expert Level,3.5,Web Development
1139400,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,https://www.udemy.com/fix-googles-new-not-secure-warning-with-lets-encrypt/,1437,24,20,Beginner Level,1.0,Web Development
729552,JavaScript for Beginners Welcome to learning JavaScript,https://www.udemy.com/javascript-for-beginners-course/,10864,63,26,Beginner Level,2.0,Web Development
499632,Benefits of Thinking Mobile First Future of Website Design,https://www.udemy.com/thinking-mobile-websites-smart-design-tutorial/,14254,27,20,Beginner Level,1.5,Web Development
959586,Javascript from Beginner to Advanced Level,https://www.udemy.com/javascript-from-beginner-to-advanced-level/,6134,160,50,Beginner Level,6.5,Web Development
16151,AJAX Development,https://www.udemy.com/ajax-development/,7867,147,23,All Levels,3.0,Web Development
